participant_id,trial_index,interface_source,target_color_name,target_hex,clicked_color_name,clicked_hex,time_taken_ms,is_correct
Sean,87,original,Orange,#FEBC02,Yellow,#FFFF00,1102.3999999761581,False
Sean,88,original,Green,#9DE951,Green,#9DE951,1043.1000000238419,True
Sean,89,round1,Purple,#7030A0,Purple,#7030A0,1051.8999999761581,True
Sean,90,original,Brown,#7F6000,Red,#FF0000,2189.600000023842,False
Sean,91,round1,Green,#92D050,Green,#92D050,1655.5,True
Sean,92,round1,Purple,#7030A0,Purple,#7030A0,1866.1000000238419,True
Sean,93,round1,Orange,#FEBC02,Green,#92D050,1053.7999999523163,False
Sean,94,original,Green,#9DE951,Green,#9DE951,1140,True
Sean,95,original,Green,#9DE951,Orange,#FEBC02,1158.8999999761581,False
Sean,96,round1,Blue,#00B0F0,Blue,#00B0F0,954.2000000476837,True
Sean,97,round1,Green,#92D050,Orange,#FEBC02,1390.6000000238419,False
Sean,98,original,Brown,#7F6000,Brown,#7F6000,1139.5,True
Sean,99,round1,Orange,#FEBC02,Green,#92D050,1485.6000000238419,False
Sean,100,round1,Red,#ED1E24,Brown,#D4681B,1760.1000000238419,False
Sean,101,round1,Red,#ED1E24,Brown,#D4681B,2320.8000000715256,False
Sean,102,original,Blue,#002F8E,Purple,#7030A0,1865.3999999761581,False
Sean,103,original,Orange,#FEBC02,Yellow,#FFFF00,1210.4000000953674,False
Sean,104,original,Red,#FF0000,Brown,#7F6000,1072.6999999284744,False
Sean,105,original,Purple,#7030A0,Purple,#7030A0,1292.2999999523163,True
Sean,106,round1,Yellow,#FFFF00,Yellow,#FFFF00,1177.3999999761581,True
Sean,107,original,Yellow,#FFFF00,Yellow,#FFFF00,1340.8000000715256,True
Sean,108,original,Green,#9DE951,Orange,#FEBC02,1378.5,False
Sean,109,original,Purple,#7030A0,Purple,#7030A0,1094.7999999523163,True
Sean,110,round1,Green,#92D050,Green,#92D050,1450.8000000715256,True
Sean,111,original,Orange,#FEBC02,Green,#9DE951,1666.6999999284744,False
Sean,112,original,Brown,#7F6000,Brown,#7F6000,1335.5,True
Sean,113,original,Orange,#FEBC02,Yellow,#FFFF00,1510.6000000238419,False
Sean,114,original,Blue,#002F8E,Blue,#002F8E,1370.7000000476837,True
Sean,115,round1,Blue,#00B0F0,Blue,#00B0F0,1615,True
Sean,116,original,Yellow,#FFFF00,Yellow,#FFFF00,1469.1000000238419,True
Sean,117,round1,Brown,#D4681B,Brown,#D4681B,1127.2000000476837,True
Sean,118,round1,Purple,#7030A0,Purple,#7030A0,1276.8000000715256,True
Sean,119,original,Brown,#7F6000,Red,#FF0000,1153.6999999284744,False
Sean,120,original,Brown,#7F6000,Red,#FF0000,1002.1000000238419,False
Sean,121,original,Purple,#7030A0,Purple,#7030A0,1905.7999999523163,True
Sean,122,original,Orange,#FEBC02,Green,#9DE951,2432.5999999046326,False
Sean,123,round1,Red,#ED1E24,Red,#ED1E24,1349.7999999523163,True
Sean,124,round1,Purple,#7030A0,Purple,#7030A0,1788.3999999761581,True
Sean,125,original,Orange,#FEBC02,Orange,#FEBC02,1395.5,True
Sean,126,round1,Red,#ED1E24,Brown,#D4681B,1166.5,False
Sean,127,round1,Brown,#D4681B,Red,#ED1E24,1149.3000000715256,False
Sean,128,original,Green,#9DE951,Green,#9DE951,1187.1000000238419,True
Sean,129,original,Brown,#7F6000,Brown,#7F6000,1247.3999999761581,True
Sean,130,original,Purple,#7030A0,Blue,#002F8E,1229.1000000238419,False
Sean,131,original,Purple,#7030A0,Blue,#002F8E,1271.5999999046326,False
Sean,132,round1,Orange,#FEBC02,Green,#92D050,1399.2000000476837,False
Sean,133,original,Orange,#FEBC02,Orange,#FEBC02,1002.1000000238419,True
Sean,134,round1,Orange,#FEBC02,Green,#92D050,1662.5,False
Sean,135,round1,Green,#92D050,Orange,#FEBC02,1517,False
Sean,136,original,Green,#9DE951,Orange,#FEBC02,1024.2000000476837,False
Sean,137,round1,Blue,#00B0F0,Blue,#00B0F0,1237.6000000238419,True
Sean,138,original,Purple,#7030A0,Blue,#002F8E,946.8000000715256,False
Sean,139,round1,Green,#92D050,Orange,#FEBC02,2012.3999999761581,False
Sean,140,round1,Red,#ED1E24,Brown,#D4681B,1541.3000000715256,False
Sean,141,original,Yellow,#FFFF00,Yellow,#FFFF00,959.7999999523163,True
Sean,142,round1,Green,#92D050,Green,#92D050,1473,True
Sean,143,original,Yellow,#FFFF00,Yellow,#FFFF00,1128.2999999523163,True
Sean,144,round1,Green,#92D050,Green,#92D050,1244.6000000238419,True
Sean,145,original,Purple,#7030A0,Blue,#002F8E,1633.1999999284744,False
Sean,146,round1,Orange,#FEBC02,Orange,#FEBC02,2451.7000000476837,True
Sean,147,original,Brown,#7F6000,Red,#FF0000,878.7000000476837,False
Sean,148,original,Brown,#7F6000,Red,#FF0000,1093.7000000476837,False
Sean,149,round1,Orange,#FEBC02,Orange,#FEBC02,1601.5999999046326,True
Sean,150,round1,Purple,#7030A0,Purple,#7030A0,1163.9000000953674,True
Sean,151,original,Orange,#FEBC02,Green,#9DE951,1934.7999999523163,False
Sean,152,original,Yellow,#FFFF00,Yellow,#FFFF00,1117.8999999761581,True
Sean,153,round1,Yellow,#FFFF00,Yellow,#FFFF00,1067.8999999761581,True
Sean,154,round1,Purple,#7030A0,Purple,#7030A0,1921.1000000238419,True
Sean,155,round1,Brown,#D4681B,Red,#ED1E24,1682.1999999284744,False
Sean,156,round1,Purple,#7030A0,Purple,#7030A0,2056.600000023842,True
Sean,157,round1,Green,#92D050,Orange,#FEBC02,2019,False
Sean,158,round1,Blue,#00B0F0,Blue,#00B0F0,1611.1000000238419,True
Sean,159,round1,Purple,#7030A0,Purple,#7030A0,1498.8999999761581,True
Sean,160,original,Red,#FF0000,Red,#FF0000,1508.8000000715256,True
Sean,161,original,Blue,#002F8E,Purple,#7030A0,1663,False
Sean,162,round1,Red,#ED1E24,Red,#ED1E24,1431.8000000715256,True
Sean,163,original,Green,#9DE951,Green,#9DE951,1174.3999999761581,True
Sean,164,round1,Purple,#7030A0,Purple,#7030A0,1083.6000000238419,True
Sean,165,original,Green,#9DE951,Orange,#FEBC02,1699.7000000476837,False
Sean,166,round1,Blue,#00B0F0,Blue,#00B0F0,1077.5999999046326,True
Sean,167,round1,Red,#ED1E24,Red,#ED1E24,1358.3000000715256,True
Sean,168,round1,Blue,#00B0F0,Blue,#00B0F0,1026.7000000476837,True
Sean,169,original,Red,#FF0000,Brown,#7F6000,1223,False
Sean,170,round1,Blue,#00B0F0,Blue,#00B0F0,1038.5,True
Sean,171,round1,Red,#ED1E24,Red,#ED1E24,1111,True
Sean,172,original,Blue,#002F8E,Blue,#002F8E,1497.6000000238419,True
Sean,173,original,Red,#FF0000,Red,#FF0000,1777.7000000476837,True
Sean,174,original,Red,#FF0000,Brown,#7F6000,1914.8000000715256,False
Sean,175,round1,Green,#92D050,Green,#92D050,1816.2999999523163,True
Sean,176,original,Yellow,#FFFF00,Yellow,#FFFF00,1146.2999999523163,True
Sean,177,original,Purple,#7030A0,Blue,#002F8E,1647.5,False
Sean,178,round1,Brown,#D4681B,Red,#ED1E24,1208.2000000476837,False
Sean,179,round1,Yellow,#FFFF00,Yellow,#FFFF00,3358.600000023842,True
Sean,180,round1,Blue,#00B0F0,Blue,#00B0F0,1604,True
Sean,181,round1,Brown,#D4681B,Red,#ED1E24,1628,False
Sean,182,round1,Purple,#7030A0,Purple,#7030A0,1748.7000000476837,True
Sean,183,round1,Orange,#FEBC02,Green,#92D050,1685.6999999284744,False
Sean,184,original,Purple,#7030A0,Blue,#002F8E,1297.0999999046326,False
Sean,185,original,Brown,#7F6000,Brown,#7F6000,1777.7999999523163,True
Sean,186,original,Brown,#7F6000,Red,#FF0000,1794.8000000715256,False
Sean,187,round1,Brown,#D4681B,Brown,#D4681B,1650,True
Sean,188,original,Blue,#002F8E,Purple,#7030A0,1141.6000000238419,False
Sean,189,round1,Blue,#00B0F0,Blue,#00B0F0,1482,True
Sean,190,round1,Brown,#D4681B,Brown,#D4681B,1634.8999999761581,True
Sean,191,round1,Red,#ED1E24,Red,#ED1E24,1945.8999999761581,True
Sean,192,round1,Yellow,#FFFF00,Yellow,#FFFF00,1066.1000000238419,True
Sean,193,original,Purple,#7030A0,Blue,#002F8E,1433.1000000238419,False
Sean,194,round1,Red,#ED1E24,Red,#ED1E24,1937.8000000715256,True
Sean,195,round1,Yellow,#FFFF00,Yellow,#FFFF00,2380.2000000476837,True
Sean,196,original,Brown,#7F6000,Red,#FF0000,1196,False
Sean,197,original,Blue,#002F8E,Blue,#002F8E,1529.2999999523163,True
Sean,198,original,Red,#FF0000,Red,#FF0000,1420.3000000715256,True
Sean,199,round1,Brown,#D4681B,Brown,#D4681B,1447.1999999284744,True
Sean,200,round1,Yellow,#FFFF00,Yellow,#FFFF00,1258.8999999761581,True
Sean,201,original,Green,#9DE951,Green,#9DE951,1623.2999999523163,True
Sean,202,round1,Red,#ED1E24,Red,#ED1E24,1134.5,True
Sean,203,original,Green,#9DE951,Orange,#FEBC02,1066.2999999523163,False
Sean,204,round1,Purple,#7030A0,Purple,#7030A0,1377,True
Sean,205,original,Purple,#7030A0,Blue,#002F8E,1613.5,False
Sean,206,round1,Purple,#7030A0,Purple,#7030A0,1062.1999999284744,True
Sean,207,original,Orange,#FEBC02,Orange,#FEBC02,1901.6999999284744,True
Sean,208,round1,Brown,#D4681B,Brown,#D4681B,2308,True
Sean,209,round1,Purple,#7030A0,Purple,#7030A0,1283.3999999761581,True
Sean,210,round1,Green,#92D050,Red,#ED1E24,1943.2000000476837,False
Sean,211,original,Orange,#FEBC02,Green,#9DE951,1783.5,False
Sean,212,round1,Green,#92D050,Green,#92D050,2764.1999999284744,True
Sean,213,round1,Purple,#7030A0,Purple,#7030A0,1509.1000000238419,True
Sean,214,round1,Brown,#D4681B,Brown,#D4681B,1602.1000000238419,True
Sean,215,original,Red,#FF0000,Red,#FF0000,1512.2999999523163,True
Sean,216,original,Yellow,#FFFF00,Yellow,#FFFF00,1109.8000000715256,True
Sean,217,original,Red,#FF0000,Brown,#7F6000,1520.5,False
Sean,218,original,Brown,#7F6000,Red,#FF0000,1304.2999999523163,False
Sean,219,original,Purple,#7030A0,Purple,#7030A0,1136.2000000476837,True
Sean,220,original,Blue,#002F8E,Purple,#7030A0,1415.1000000238419,False
Sean,221,original,Orange,#FEBC02,Green,#9DE951,1741.5,False
Sean,222,original,Purple,#7030A0,Purple,#7030A0,1225.5,True
Sean,223,original,Brown,#7F6000,Brown,#7F6000,2357.7000000476837,True
Sean,224,original,Blue,#002F8E,Purple,#7030A0,1497.7000000476837,False
Sean,225,original,Red,#FF0000,Red,#FF0000,1221.6000000238419,True
Sean,226,round1,Orange,#FEBC02,Orange,#FEBC02,1565.5999999046326,True
Sean,227,round1,Brown,#D4681B,Red,#ED1E24,1509.1000000238419,False
Sean,228,original,Blue,#002F8E,Blue,#002F8E,1324.7999999523163,True
Sean,229,round1,Yellow,#FFFF00,Yellow,#FFFF00,1035.3000000715256,True
Sean,230,original,Orange,#FEBC02,Green,#9DE951,1430.7000000476837,False
Sean,231,round1,Yellow,#FFFF00,Yellow,#FFFF00,1322.9000000953674,True
Sean,232,round1,Blue,#00B0F0,Blue,#00B0F0,1123.4000000953674,True
Sean,233,round1,Blue,#00B0F0,Blue,#00B0F0,998.5,True
Sean,234,original,Yellow,#FFFF00,Yellow,#FFFF00,969.9000000953674,True
Sean,235,round1,Orange,#FEBC02,Orange,#FEBC02,1322.6000000238419,True
Sean,236,original,Orange,#FEBC02,Orange,#FEBC02,1074.5999999046326,True
Sean,237,original,Yellow,#FFFF00,Yellow,#FFFF00,909.3999999761581,True
Sean,238,round1,Green,#92D050,Green,#92D050,1299.8999999761581,True
Sean,239,round1,Green,#92D050,Orange,#FEBC02,2079.899999976158,False
Sean,240,round1,Red,#ED1E24,Red,#ED1E24,1087.7000000476837,True
Sean,241,original,Red,#FF0000,Brown,#7F6000,1309.8999999761581,False
Sean,242,original,Yellow,#FFFF00,Yellow,#FFFF00,1135.8000000715256,True
Sean,243,round1,Blue,#00B0F0,Blue,#00B0F0,1249.6000000238419,True
Sean,244,original,Orange,#FEBC02,Orange,#FEBC02,1118.9000000953674,True
Sean,245,round1,Orange,#FEBC02,Orange,#FEBC02,1051,True
Sean,246,original,Blue,#002F8E,Purple,#7030A0,1440.3000000715256,False
Sean,247,original,Yellow,#FFFF00,Yellow,#FFFF00,1541.5999999046326,True
Sean,248,original,Green,#9DE951,Green,#9DE951,984.6000000238419,True
Sean,249,round1,Yellow,#FFFF00,Yellow,#FFFF00,1260,True
Sean,250,round1,Brown,#D4681B,Brown,#D4681B,1125.2000000476837,True
Sean,251,original,Red,#FF0000,Red,#FF0000,1528.3999999761581,True
Sean,252,original,Orange,#FEBC02,Orange,#FEBC02,1223.1999999284744,True
Sean,253,original,Green,#9DE951,Green,#9DE951,1220.1999999284744,True
Sean,254,round1,Orange,#FEBC02,Orange,#FEBC02,1380.5,True
Sean,255,original,Orange,#FEBC02,Green,#9DE951,1280.2999999523163,False
Sean,256,original,Green,#9DE951,Green,#9DE951,2106.399999976158,True
Sean,257,original,Yellow,#FFFF00,Yellow,#FFFF00,1006.8999999761581,True
Sean,258,round1,Blue,#00B0F0,Blue,#00B0F0,1009.7000000476837,True
Sean,259,original,Green,#9DE951,Green,#9DE951,1363.8000000715256,True
Sean,260,round1,Yellow,#FFFF00,Yellow,#FFFF00,981.7999999523163,True
Sean,261,original,Blue,#002F8E,Purple,#7030A0,1397.8999999761581,False
Sean,262,round1,Brown,#D4681B,Red,#ED1E24,1566.2999999523163,False
Sean,263,original,Brown,#7F6000,Red,#FF0000,1362.6000000238419,False
Sean,264,original,Brown,#7F6000,Red,#FF0000,1537.8999999761581,False
Sean,265,round1,Red,#ED1E24,Brown,#D4681B,1126.2999999523163,False
Sean,266,original,Green,#9DE951,Green,#9DE951,1701.1000000238419,True
Sean,267,original,Green,#9DE951,Green,#9DE951,2793.5,True
Sean,268,round1,Brown,#D4681B,Brown,#D4681B,1280.7000000476837,True
Sean,269,original,Yellow,#FFFF00,Yellow,#FFFF00,908,True
Sean,270,round1,Yellow,#FFFF00,Yellow,#FFFF00,1111.1000000238419,True
Sean,271,original,Blue,#002F8E,Blue,#002F8E,1462.7999999523163,True
Sean,272,original,Brown,#7F6000,Red,#FF0000,1472,False
Sean,273,original,Red,#FF0000,Red,#FF0000,1576.6000000238419,True
Sean,274,round1,Brown,#D4681B,Brown,#D4681B,1324.5999999046326,True
Sean,275,round1,Red,#ED1E24,Red,#ED1E24,1067.5,True
Sean,276,original,Brown,#7F6000,Brown,#7F6000,1047.7000000476837,True
Sean,277,original,Yellow,#FFFF00,Yellow,#FFFF00,972.8999999761581,True
Sean,278,round1,Yellow,#FFFF00,Yellow,#FFFF00,955.3999999761581,True
Sean,279,round1,Yellow,#FFFF00,Yellow,#FFFF00,1395.7000000476837,True
Sean,280,round1,Red,#ED1E24,Brown,#D4681B,2104.600000023842,False
Natasha,1,round1,Blue,#00B0F0,Blue,#00B0F0,8977,True
Natasha,2,round1,Yellow,#FFFF00,Yellow,#FFFF00,2063.5,True
Natasha,3,round1,Orange,#FEBC02,Orange,#FEBC02,1645.8999999761581,True
Natasha,4,round1,Yellow,#FFFF00,Yellow,#FFFF00,1497.9000000953674,True
Natasha,5,original,Red,#FF0000,Red,#FF0000,1484.1000000238419,True
